bytes_sent,bytes_received,packets_sent,packets_received,protocol,port,cpu_usage,memory_usage,disk_io,process_count,login_attempts,file_operations,is_attack,timestamp,attack_type
-0.3142010465723178,-0.390944987243011,-0.34540162267096025,-0.17187522146977047,tcp,53,-0.43218653326742357,-0.9513910260420445,-0.2971726052100902,-0.280266732846516,-0.3219429981421678,-0.11362542498924841,0,2024-12-21T18:19:54.798732,
-0.3096461286790127,-0.37649475358373397,-0.37580419115859276,-0.14314162615749074,tcp,80,-0.972063780646762,-0.5355628683724473,-0.3028780154127196,0.0845621339499965,-0.22873386263147627,-0.18156813749085604,0,2024-12-21T18:19:54.798732,
-0.4965631262618749,-0.6453544191385145,-0.23896886757325927,-0.3233705156341218,tcp,3389,0.21304497205071404,0.31087112036448555,-0.19876236526523,0.10711591918837389,3.968057325062938,-1.0192838689268102,1,2024-12-21T18:19:54.829742,brute_force
-0.3218764473814914,-0.17676792948817494,-0.38129566008887894,-0.2197942687289155,http,443,-0.2912388558530059,-1.1418985769283005,-0.335920240314389,-0.7612783422288951,-0.3219429981421678,-0.33023033978370536,0,2024-12-21T18:19:54.798732,
1.8300424342579737,3.4237944254899704,3.604558065862354,3.5412235828782643,tcp,80,4.117946447179783,2.2042245454464218,1.8606688772855875,4.399253049403747,-0.042315591610093184,-0.4141070576190819,1,2024-12-21T18:19:54.829742,dos
1.4070179885082883,4.596460866579208,3.576334136878767,4.352976239067777,tcp,443,4.0106495826588136,2.6658772286783736,1.656467128535349,5.753110541098388,-0.22873386263147627,-0.2567784056409486,1,2024-12-21T18:19:54.829742,dos
-0.2775462876466646,-0.20730883170446976,-0.33799215391427084,-0.27391234121764746,udp,443,-1.0585898002845207,1.7043239375684671,-0.3281092990273176,-0.2634476768950746,-0.3219429981421678,-0.17672495343105488,0,2024-12-21T18:19:54.813847,
1.6227872851477543,3.851138211631122,3.4353032050663734,4.359958178313438,tcp,443,3.564434886314132,1.5984540876191224,0.8203161097439622,4.117556803838627,-0.042315591610093184,-0.1578189717367843,1,2024-12-21T18:19:54.829742,dos
-0.2883093443351676,-0.24184367003753277,-0.3476433552340043,-0.24357098502373084,tcp,80,-0.08591680038327132,2.1662387114528605,-0.2952859141464773,-0.7610117527823201,-0.22873386263147627,-0.27186155129760803,0,2024-12-21T18:19:54.813847,
-0.3228224668285986,-0.16986169380468782,-0.3021174669284562,-0.29085317362464636,tcp,22,-0.4144299415744418,-0.31381943945346585,-0.34612461225165053,-0.22871627782140877,-0.22873386263147627,-0.3070810860981847,0,2024-12-21T18:19:54.813847,
-0.2496664746149455,-0.28494518419253195,-0.37770303061357363,-0.22437071167744238,tcp,80,-0.5029035857478114,-0.6788208232059935,-0.36034892239254196,-0.038946016832645626,-0.22873386263147627,-0.10628302066805166,0,2024-12-21T18:19:54.813847,
-0.2823639218014506,-0.1748822848674808,-0.29926426839373993,-0.21739475208318926,http,443,-0.2745497992052831,1.3797818930084318,-0.34731889517557113,-0.4294187739093666,-0.22873386263147627,0.0742706001696386,0,2024-12-21T18:19:54.798732,
-0.2888295560080935,-0.09099125727093516,-0.3711373290374917,-0.21679641484509266,tcp,53,-0.5040483420548268,0.6496219747783327,-0.43359519587505047,-0.1896701218083129,-0.13552472712078473,-0.36501735664779045,0,2024-12-21T18:19:54.813847,
-0.23103129383803486,-0.2363966039424439,-0.3259210906620236,-0.17855324048512575,http,53,-0.13824504719830594,1.1327525954630417,-0.2447102487207862,-0.15252650621658556,-0.22873386263147627,-0.12841301099654623,0,2024-12-21T18:19:54.813847,
-0.29575297349143637,-0.25264672773159325,-0.3549150404651198,-0.2534347900198181,http,53,0.19279556014197885,0.9895293102968417,-0.3470998937992771,-0.43826424780781525,-0.22873386263147627,-0.2438570154279232,0,2024-12-21T18:19:54.813847,
-0.4975950766915313,-0.6331458737450375,-0.25510885560911906,-0.2794943459953023,tcp,22,-0.06356397717156809,1.0177357035305268,-0.21345505425527908,0.33898617823607546,3.818915234642199,-1.060487630210139,1,2024-12-21T18:19:54.829742,brute_force
-0.34724290078947184,-0.07758229305739922,-0.3802363305535163,-0.23246752028667608,udp,22,-0.6773808258189045,-0.7364614580862732,-0.315826417117916,0.1073610060008481,-0.41515213365285936,0.2154537586250388,0,2024-12-21T18:19:54.813847,
-0.3436713682020549,-0.32538933075920035,-0.3338772163578836,-0.288340718406296,tcp,80,-0.1231635740350045,-0.9436535569665008,-0.31984227131666365,0.1889972597004708,-0.042315591610093184,-0.25563020900256267,0,2024-12-21T18:19:54.798732,
-0.337115015219952,-0.31565567028924096,-0.3511618798466049,-0.255166794216798,udp,443,0.07056846502881127,0.1525436815273562,-0.24229748042032068,-0.7047997149014896,-0.22873386263147627,-0.3251237727957382,0,2024-12-21T18:19:54.813847,
-0.3076685494433818,-0.2067848942104136,-0.3241006437007836,-0.2007617960883942,tcp,443,-0.49122053151366885,-0.7026817875704887,-0.2931237636320957,-0.05478931677239716,0.1441026794112899,-0.3058445566402481,0,2024-12-21T18:19:54.813847,
1.4574930365146073,3.998967523324292,3.2195988160104263,4.3493761077334625,tcp,80,3.2574879941965067,2.1164038431416055,1.1852138531168401,4.502989670394608,-0.13552472712078473,-0.10062425040402259,1,2024-12-21T18:19:54.829742,dos
-0.3403539317814606,-0.1782469970917882,-0.35899580773316503,-0.2384271785587007,http,80,-0.5684672404522678,-0.05419475258227881,-0.3414606655456034,-0.4656613098869929,-0.13552472712078473,-0.06212188299589157,0,2024-12-21T18:19:54.813847,
-0.1963928523797125,-0.25106016653045926,-0.34509936861291246,-0.2559076118219755,http,443,-0.41211941382528655,-0.6446937038217009,-0.3471071347776329,-0.07541021757237246,-0.22873386263147627,-0.43178935954752373,0,2024-12-21T18:19:54.813847,
-0.3229244470319158,-0.07256135826986268,-0.3530403261590116,-0.21736759297079816,tcp,22,-0.30160822409184257,-0.05273776771893937,-0.3714671695405642,-0.12725154414530165,-0.22873386263147627,-0.1036197235998151,0,2024-12-21T18:19:54.813847,
4.009567665854101,-0.2641615192927974,1.6772846491175475,-0.2931599233147289,http,20,1.0900281081649466,1.062188768318468,3.8195398827706954,-0.33394614001834017,-0.042315591610093184,3.3971688104218454,1,2024-12-21T18:19:54.813847,data_exfil
-0.3374507307037199,-0.21854398400698544,-0.38646253654803764,-0.253164576890504,udp,80,-0.8852168996828054,-0.2874230787033174,-0.35157940821650163,-1.0713300884942887,-0.3219429981421678,-0.040132247047142425,0,2024-12-21T18:19:54.813847,
-0.3338110648913913,-0.20181605355587315,-0.36458649995829945,-0.19122806215009566,http,80,-0.703268167070524,-0.7569802887322515,-0.41851761871783477,-0.4910656419997914,-0.3219429981421678,-0.39276549085364826,0,2024-12-21T18:19:54.813847,
-0.2930762755714876,-0.04693768157312637,-0.36608916135684055,-0.23692252106405426,udp,80,-0.8447058462171184,0.39884008236483914,-0.3230937755046824,-0.5580580613355004,-0.13552472712078473,-0.6154071363106945,0,2024-12-21T18:19:54.813847,
-0.3386873886576274,-0.1674892518382318,-0.3529800708308773,-0.24223502880139516,udp,53,-0.22516438543295028,1.1598852126067964,-0.31156090664598785,-0.1298959868215579,-0.22873386263147627,0.17134778518110633,0,2024-12-21T18:19:54.798732,
-0.3536808487625221,-0.18144085031807963,-0.37596149684848007,-0.25078058831665423,tcp,53,0.06129405850674868,0.9134010670265804,-0.30925173152963237,-0.41234063000086496,-0.13552472712078473,-0.21950044140460245,0,2024-12-21T18:19:54.813847,
-0.29835932012249017,-0.19817824121566804,-0.3800964916879071,-0.2972411265395674,udp,22,0.1319689419447964,-0.5496616385544253,-0.35456513629684994,-0.3748635772300782,-0.13552472712078473,-0.14568653863352787,0,2024-12-21T18:19:54.813847,
-0.3597502825524782,-0.30982727120465936,-0.35937164272056904,-0.2514926698203038,http,22,-0.21096665274732312,-0.6376491134093119,-0.4014921523609685,0.009318787107284277,-0.22873386263147627,0.09747368126893578,0,2024-12-21T18:19:54.813847,
1.3892140158874506,4.751534094479117,3.350769602293885,3.908562955573904,udp,443,3.344453471152137,2.4959589865119813,1.6127058084735604,3.763866956132118,-0.3219429981421678,-0.29862406698605254,1,2024-12-21T18:19:54.829742,dos
-0.32492423855016983,-0.2460148445046317,-0.34684648279140934,-0.2477253524753195,udp,80,-0.6169082418525079,0.23706694119164826,-0.34592060370735533,-0.7488197483140586,-0.13552472712078473,-0.2896005247751163,0,2024-12-21T18:19:54.813847,
-0.3914904175373273,-0.3005565057326212,-0.3162332344732535,-0.1719001302195052,udp,22,-0.12399436100847822,-0.398427862099926,-0.3722629146454886,-0.5670412033314723,-0.41515213365285936,-0.18359952457182482,0,2024-12-21T18:19:54.813847,
-0.3077896232776815,-0.1548715589459442,-0.3502515737809955,-0.25114728573149814,tcp,80,-0.27518426659790435,0.8315005795662396,-0.3819687172968098,-0.6031198926429832,-0.13552472712078473,-0.2511375774705645,0,2024-12-21T18:19:54.813847,
-0.40220288479440763,-0.4063919279228308,-0.36501582014558176,-0.22469487476229397,udp,22,-0.0490148968564723,-0.26222606445852636,-0.3893982319360935,0.02910180405539153,-0.41515213365285936,-0.20567809209963642,0,2024-12-21T18:19:54.813847,
-0.3549915504717489,-0.25025651484474687,-0.34665500479272354,-0.2744901481795995,udp,53,-0.3742741315975219,0.06318261328642305,-0.3606327645625654,0.031125749682428164,-0.3219429981421678,-0.1468859327351968,0,2024-12-21T18:19:54.813847,
-0.49063091799889497,-0.6465025222092492,-0.17620522923456813,-0.3126250097387251,tcp,3389,0.3539206048077593,0.4421377654131728,-0.17925782517793007,0.3138505810763134,2.6045766613998818,-1.000056397519021,1,2024-12-21T18:19:54.829742,brute_force
-0.49987434536528746,-0.6424709635434728,-0.18204562834754745,-0.31936991352690713,tcp,22,0.0519647168364674,-0.13118254157301204,-0.272610089832663,0.5597740222929736,4.325405481270298,-1.0527853218014485,1,2024-12-21T18:19:54.829742,brute_force
-0.36051924517780265,0.03695856222274754,-0.37352845590618206,-0.30172485244683744,udp,22,-0.3176667665325139,-0.90940046422842,-0.3200155056931554,-0.4123854324118426,-0.13552472712078473,-0.44493606105197153,0,2024-12-21T18:19:54.813847,
-0.3161955954876533,-0.3514980403255539,-0.341573009843163,-0.21763153280085532,http,53,-0.2708189928852351,-0.3503290987629783,-0.33856042894088856,0.23178347775365293,-0.13552472712078473,-0.21223426633388742,0,2024-12-21T18:19:54.813847,
-0.36244723777969357,-0.05198817473011727,-0.3411188940785617,-0.25304318096416945,tcp,443,0.7832576692250325,0.43730858490764984,-0.34004948431069193,-0.18849316999178534,-0.13552472712078473,-0.28189730705170535,0,2024-12-21T18:19:54.798732,
-0.4084240343984089,-0.3060241152245237,-0.35941842641284344,-0.2270507874087005,tcp,80,-0.40721226214122286,-0.11657747948937328,-0.287363378432638,-0.1509796215151856,-0.22873386263147627,-0.5610210220751857,0,2024-12-21T18:19:54.798732,
-0.3103834717692275,-0.04627192023653346,-0.34017799041519314,-0.22706509638158986,tcp,53,-0.44271398454807603,0.7689154357384558,-0.3227857910374654,-0.04144843293582036,-0.3219429981421678,0.006006337970459263,0,2024-12-21T18:19:54.813847,
-0.3446914241017484,-0.42817646909277485,-0.3692822804106765,-0.23524484296019413,udp,53,-0.30401622787505084,0.5729597128050531,-0.3628407040460388,-0.3697148272143626,-0.042315591610093184,-0.35174731218934385,0,2024-12-21T18:19:54.813847,
-0.3782869223589301,-0.1522158143244968,-0.3767919440957307,-0.2558384561175077,udp,53,-0.4580024142773354,-1.2653630723093892,-0.3872200360426788,-0.17395355699815523,-0.41515213365285936,-0.013078396911918115,0,2024-12-21T18:19:54.813847,
-0.39515802334136285,-0.0925519813296446,-0.3371461071444741,-0.25641741086154896,http,80,0.32319525542949057,0.7504640542551013,-0.3103377641430098,-0.5383033430857959,-0.3219429981421678,-0.22966093548665162,0,2024-12-21T18:19:54.813847,
-0.34419523018393045,-0.20957370994825322,-0.36587373787845273,-0.25923902356776296,http,53,-0.3923270910795327,-0.5719423105365925,-0.2834754890378615,-0.08746544718380711,-0.41515213365285936,-0.06001416419380937,0,2024-12-21T18:19:54.813847,
-0.34248116843718157,-0.09379262541142296,-0.33932807872769827,-0.26910223092386154,udp,80,0.04721421360304603,-1.106291886108866,-0.2939854567999666,-0.5808885773701911,-0.22873386263147627,-0.6734604530221798,0,2024-12-21T18:19:54.813847,
-0.28683218741162636,-0.14867434018502293,-0.35761902705941234,-0.1952459438915908,http,443,-0.1455980627404481,-1.1673175109214309,-0.31763435776287263,0.2949037100326093,-0.41515213365285936,0.073905134009921,0,2024-12-21T18:19:54.798732,
-0.3325959923401806,-0.21417192588395753,-0.3223658744465243,-0.2433320555522372,http,443,-0.9382243966096365,-0.28458351308694885,-0.39610297263854966,-0.7682366667325563,-0.41515213365285936,-0.24558205794597052,0,2024-12-21T18:19:54.813847,
3.5810599322348744,-0.29210550925679224,1.8579634355893557,-0.30539184893912624,http,20,0.8937653884679031,0.45936982538302584,3.487262147875702,-0.1433772002664227,-0.3219429981421678,3.494349486580674,1,2024-12-21T18:19:54.829742,data_exfil
-0.3312558214698949,-0.35110257604844625,-0.3525886559758845,-0.2051985185985233,tcp,53,-1.166302057858744,0.5993139532444183,-0.31375875417166255,0.10449875632231287,-0.41515213365285936,0.04404499522748942,0,2024-12-21T18:19:54.813847,
3.759940766961342,-0.34261743662219557,2.178211232925738,-0.2987465032742117,http,443,1.0895344041538852,-0.10555179786922883,3.048634091424462,0.040893874032281015,-0.13552472712078473,3.769707162315558,1,2024-12-21T18:19:54.829742,data_exfil
1.4200630744766416,3.5547557257513134,2.9808606240988365,3.394530369460315,udp,443,4.408804714566858,2.3839347885189164,1.176851400019014,4.677052490664802,-0.22873386263147627,-0.5813692700684262,1,2024-12-21T18:19:54.829742,dos
-0.3491792985783845,-0.13723985773009514,-0.2939250940754683,-0.2376428527845536,udp,443,-0.21312162126030101,-1.0517137783689583,-0.39568759888168376,0.022078504615623475,-0.22873386263147627,-0.5517648229528235,0,2024-12-21T18:19:54.813847,
-0.3494218112435366,-0.34918786189557066,-0.38666453814495505,-0.18430481090274617,udp,22,-0.3671875912494306,-2.1186367532190316,-0.3936466998231226,-0.34661277190132855,-0.3219429981421678,-0.1610757890708925,0,2024-12-21T18:19:54.798732,
-0.3370774079310412,-0.25528718163106545,-0.3158397167698414,-0.26314234816182613,http,80,-0.23990594179520228,-0.16685184779620535,-0.3509154503222689,-0.14665633705407707,-0.3219429981421678,0.10800043249614413,0,2024-12-21T18:19:54.813847,
-0.37572530690828143,-0.19759435760356603,-0.3835890305582375,-0.2437244560684145,udp,53,-0.17852683076213688,0.9484614844081127,-0.40226840415707266,0.26730518234087747,-0.3219429981421678,-0.05889119253495739,0,2024-12-21T18:19:54.813847,
-0.27573669907843684,-0.3241620851956182,-0.3438932995722467,-0.25622301380885387,http,443,-0.8037240076979862,-0.7334741612249688,-0.33828956171099867,0.061644531924262926,-0.22873386263147627,-0.0477281115470834,0,2024-12-21T18:19:54.813847,
-0.2876559512482882,-0.12707421165691302,-0.37992758648447256,-0.22399803291385106,udp,22,-0.7631221231220516,-0.28227252002930187,-0.34342262416480396,-0.31762691794737624,-0.22873386263147627,-0.06029646289230456,0,2024-12-21T18:19:54.813847,
-0.3317147168021797,-0.10983395643989541,-0.3689128730678013,-0.247792369416654,tcp,80,-0.5145920970552764,-1.2329999374756506,-0.2846722616180173,-0.4622194875684365,-0.3219429981421678,-0.32901376587575865,0,2024-12-21T18:19:54.813847,
-0.2830919074122484,-0.36428367896520214,-0.38044658789312613,-0.20071376542404326,http,443,0.5405898203418802,0.43013714516546814,-0.3853334684180269,-0.4084794600223272,-0.13552472712078473,-0.3951969345307639,0,2024-12-21T18:19:54.813847,
-0.3227182815866198,-0.1504805581611565,-0.3766072345857499,-0.2543536440204438,udp,443,-1.0834132031175396,-1.27182147495844,-0.319428266899938,-0.8143403636121831,-0.41515213365285936,0.031230414749156613,0,2024-12-21T18:19:54.813847,
-0.2881065982154112,-0.29981227317853054,-0.3732157568717676,-0.24178667511019603,udp,80,-0.48557619899537746,1.2871611633313846,-0.4147975874148756,-0.08650867931698984,-0.3219429981421678,-0.2915854472110066,0,2024-12-21T18:19:54.813847,
-0.3756694916304154,-0.12485480066123036,-0.32218624793149603,-0.2574930185457134,udp,80,-0.8351156710116401,0.6489141876209185,-0.3312414178718596,-0.4044886329131966,-0.22873386263147627,-0.5656556200607863,0,2024-12-21T18:19:54.813847,
-0.385969253865747,-0.1651534756634666,-0.35153766703865935,-0.2563550850582756,http,80,-0.22598183437768846,-0.1593407139230178,-0.3707339001687706,-0.37785919553768466,-0.22873386263147627,-0.32078158888634956,0,2024-12-21T18:19:54.813847,
-0.30144093769614305,-0.26021114130847595,-0.3683186937033502,-0.2675284823414196,http,22,-0.44592057033878224,-0.17656290393843854,-0.3489100118858895,-0.1357123672441678,-0.41515213365285936,-0.34756217624798724,0,2024-12-21T18:19:54.813847,
-0.27351526492214445,-0.33986915126338907,-0.356374380808839,-0.20180874696896733,http,53,0.10860003945011305,-0.4518554608937169,-0.36437014050705746,-0.1531955154611202,-0.22873386263147627,-0.5218410774728724,0,2024-12-21T18:19:54.813847,
-0.32044334768646066,-0.2163231060557747,-0.34880179982325044,-0.23508445870553818,udp,53,-0.17795111867872104,0.6676097643168757,-0.4385314534479322,-0.8145658686841594,-0.13552472712078473,-0.2980784571851598,0,2024-12-21T18:19:54.813847,
-0.3213469963831858,-0.10915315615602586,-0.3799996809057367,-0.2031973326680837,udp,53,-0.2844518620790382,-0.3924536326839128,-0.38712828795393506,-0.01499449858714157,-0.3219429981421678,0.10380906464451957,0,2024-12-21T18:19:54.813847,
-0.31291390135619307,-0.14482681589925372,-0.3634552701216611,-0.28791568547790986,udp,80,-0.17456887953022926,-0.15832361328553865,-0.2822967145047183,-0.5568226249081951,-0.22873386263147627,-0.16432487056431178,0,2024-12-21T18:19:54.813847,
-0.3678153004107724,-0.17448048628376947,-0.381720039917396,-0.2519689713838593,udp,443,-0.3600773596149806,-1.4116001465919485,-0.35348543114660436,-0.205688203222764,-0.3219429981421678,-0.2723330028093195,0,2024-12-21T18:19:54.813847,
-0.48869637726678417,-0.644100731584276,-0.17742117961741002,-0.290051775746875,tcp,22,-0.23048393862165917,1.3691751426080785,-0.2444255722370728,0.6871619941438153,2.8034149162093263,-0.912004853446277,1,2024-12-21T18:19:54.813847,brute_force
-0.24221241828925527,-0.19150998390402904,-0.35777307944980746,-0.15547760461859494,udp,53,-0.5962654162959528,-0.6922642647746625,-0.2882704458868238,-0.20567489717849124,-0.3219429981421678,0.046656185490125186,0,2024-12-21T18:19:54.813847,
-0.38955782664476707,-0.2872191792785512,-0.3430230257314527,-0.21981730472847183,tcp,53,-0.4523842554641276,-1.2303039551830584,-0.40710228018467287,-0.3559450720369942,-0.22873386263147627,-0.5489279632957733,0,2024-12-21T18:19:54.813847,
-0.3453366630359467,-0.3369345149775477,-0.3121891621890408,-0.2140237835208525,udp,53,-0.2707845550650983,-0.3561330817356361,-0.3968704808652633,-0.4229043896390067,-0.22873386263147627,0.022885571218810248,0,2024-12-21T18:19:54.798732,
1.5962945967027702,4.536435625591268,4.154924678031426,4.2145800912701725,tcp,443,3.887966255857355,2.42066043218165,1.6437009969324259,4.298460597480762,-0.3219429981421678,-0.4366934682208278,1,2024-12-21T18:19:54.829742,dos
1.5337012279642583,4.558061609961293,3.84563120760964,4.450011051683111,udp,443,3.840683294176232,1.5231301244841575,1.6227745466791752,3.2867209775491615,-0.22873386263147627,-0.11108307630619312,1,2024-12-21T18:19:54.813847,dos
-0.4276732540724612,-0.18591835274263133,-0.3630162592289694,-0.2112789704444904,tcp,80,-0.6647933109298274,-1.4132168849852929,-0.41863441922477707,-0.41877640784023445,0.1441026794112899,-0.24489029385342437,0,2024-12-21T18:19:54.813847,
3.334254851088374,-0.38065883770083137,2.4369850371834483,-0.31571265690138767,http,443,0.621824248371021,0.08763847359782805,3.6563799208470296,0.007286890870461052,-0.22873386263147627,4.173203613556384,1,2024-12-21T18:19:54.829742,data_exfil
-0.27830118996278724,-0.21219597289875136,-0.3525171731969592,-0.24338665285804223,tcp,22,-0.47678937631866836,0.529707154658077,-0.33608536987142845,-0.07234769164942295,-0.3219429981421678,-0.24629350390314073,0,2024-12-21T18:19:54.813847,
-0.483346270140311,-0.6344575426884549,-0.14843179360440342,-0.32663704676214683,tcp,3389,-0.12316967699405748,0.8602377610827624,-0.20310847999904905,0.4784697376202085,3.8633173968021954,-1.0113622800969018,1,2024-12-21T18:19:54.813847,brute_force
-0.3475676447896542,-0.19801996797597649,-0.367204185981034,-0.20718323662848842,tcp,80,-0.5839780963609029,0.33234389015153804,-0.38517836455054905,0.10082936405157114,-0.3219429981421678,-0.20101035566738512,0,2024-12-21T18:19:54.813847,
-0.3359329458145045,-0.12882104203105413,-0.3930046329122504,-0.2851859612559595,tcp,443,0.10817758790086246,0.25640105198668944,-0.3322432897550688,-0.9507364221615817,-0.22873386263147627,-0.2159861040915557,0,2024-12-21T18:19:54.813847,
-0.35847776149032257,-0.2865791225443182,-0.2720705741255832,-0.18227157275418038,http,443,-0.9654625573363472,-0.6293452424063226,-0.27989490504024067,-0.2142216471158537,-0.042315591610093184,-0.34932941693635294,0,2024-12-21T18:19:54.813847,
-0.47939529511356566,-0.6388144809636886,-0.2700024688354516,-0.32305553278200816,tcp,22,0.8797512276806838,0.9807333010643291,-0.18216734565281018,0.9884402523121593,4.062805648695592,-1.0036023189969445,1,2024-12-21T18:19:54.829742,brute_force
-0.33296092585756887,-0.30785210020414333,-0.38130058220051094,-0.2483905164414661,tcp,80,-0.5714818424931194,-0.5039459398794295,-0.30955318108166424,-0.6233658285507124,-0.3219429981421678,-0.1692974252606091,0,2024-12-21T18:19:54.813847,
-0.31801421583291584,-0.11925045818779172,-0.3670655442744422,-0.17035787417085765,udp,53,0.2743686136846778,0.8550962941374328,-0.3167478896028473,-0.2628211495524158,-0.41515213365285936,-0.43478046390848457,0,2024-12-21T18:19:54.813847,
-0.3700433518272302,-0.3562638404418921,-0.3526722381795625,-0.26603544051194344,tcp,80,-0.36831102708890684,0.14009862747986998,-0.3603227871619417,-0.4753944153833111,-0.3219429981421678,-0.14374184192969758,0,2024-12-21T18:19:54.813847,
-0.2885642666056805,-0.21384224722324605,-0.39023562572349463,-0.2920816876508759,udp,80,-0.5816833846035869,1.5181529281534625,-0.30268726782629823,-0.5670723110354663,-0.22873386263147627,-0.10181719379035012,0,2024-12-21T18:19:54.813847,
3.150137558678801,-0.3363060136960664,1.8663128050506659,-0.2514727780333686,http,20,0.8470633341873784,0.5176176010748584,3.5569267862911107,-0.39375909920506297,-0.22873386263147627,3.6189571331663726,1,2024-12-21T18:19:54.813847,data_exfil
-0.3184510838928667,-0.14892411665935334,-0.3740530775216148,-0.2545377823848962,tcp,443,0.10570594662146005,0.1975388224873175,-0.3701201351714018,-0.8372323241504614,-0.3219429981421678,-0.239987017474606,0,2024-12-21T18:19:54.813847,
-0.2547725972799811,-0.13076681385084543,-0.345885364859913,-0.19389602759646699,http,80,-0.5410906342997729,1.1397148313899694,-0.44108219464065,-0.42450765876684976,-0.41515213365285936,-0.37149051980473097,0,2024-12-21T18:19:54.798732,
-0.3543824897891793,-0.10250338710541324,-0.3697021207101065,-0.2680147694340737,http,80,-0.40455369967977156,-0.6522292516669848,-0.33684521855887833,-0.5119039971817558,-0.41515213365285936,0.24869958779685264,0,2024-12-21T18:19:54.813847,
-0.3511080380382838,0.009039724806780159,-0.37689358844117116,-0.1934641130171365,tcp,22,-0.12037579781893858,0.163909730221284,-0.3752502914760808,0.17611511216719525,-0.3219429981421678,0.001406710779500335,0,2024-12-21T18:19:54.813847,
-0.31550621063999734,-0.1530212175264243,-0.30530486000097384,-0.20374732435796095,tcp,80,-0.2146063383992952,-0.9896238082754704,-0.29631819474483023,-0.1260453679712425,-0.3219429981421678,-0.06520993262866069,0,2024-12-21T18:19:54.813847,
-0.3352516964085004,-0.10590827820369128,-0.32529394954732865,-0.20929580940681838,tcp,22,0.028025550015651542,-0.5004390504550021,-0.21871504372760803,-0.3958821996943709,-0.042315591610093184,-0.0792120365737264,0,2024-12-21T18:19:54.813847,
-0.4811889606024453,-0.639095872686716,-0.23935637199516377,-0.3126886674812862,tcp,22,0.26524089358247294,0.3590210434712035,-0.21560502580942667,0.3532219746397688,4.260283367165204,-0.8897616699890621,1,2024-12-21T18:19:54.813847,brute_force
-0.35087566928610114,-0.05810946161947129,-0.36966817841530847,-0.2258871169901503,udp,22,-0.6299581262076456,-1.2778982990572787,-0.292661593930613,0.0837576185308929,-0.41515213365285936,-0.5679566313426464,0,2024-12-21T18:19:54.813847,
-0.4053535123363863,-0.1554791073856966,-0.3651787380244491,-0.18896601878290178,http,53,-0.28110067696773505,-0.9918135796738875,-0.3358115414717595,-0.7240606447419962,-0.22873386263147627,-0.05782206774075118,0,2024-12-21T18:19:54.813847,
-0.28213620055965605,-0.10542606837904672,-0.39950339952984526,-0.19254948391093896,http,80,-0.4504856857424176,1.2145718449232057,-0.34607509158197786,0.05170945672674658,-0.13552472712078473,-0.3159210427070908,0,2024-12-21T18:19:54.798732,
